   5.1681886e-02   2.2779043e-03
   5.1781886e-02   0.0000000e+00
   5.1881886e-02   0.0000000e+00
   5.1981886e-02   0.0000000e+00
   5.2081886e-02   0.0000000e+00
   5.2181886e-02   0.0000000e+00
   5.2281886e-02   0.0000000e+00
   5.2381886e-02   0.0000000e+00
   5.2481886e-02   2.2779043e-03
   5.2581886e-02   0.0000000e+00
   5.2681886e-02   0.0000000e+00
   5.2781886e-02   4.5558087e-03
   5.2881886e-02   1.3667426e-02
   5.2981886e-02   2.0501139e-02
   5.3081886e-02   6.8337130e-03
   5.3181886e-02   2.2779043e-02
   5.3281886e-02   1.5945330e-02
   5.3381886e-02   1.5945330e-02
   5.3481886e-02   2.7334852e-02
   5.3581886e-02   2.0501139e-02
   5.3681886e-02   1.3667426e-02
   5.3781886e-02   2.2779043e-02
   5.3881886e-02   2.9612756e-02
   5.3981886e-02   1.5945330e-02
   5.4081886e-02   2.0501139e-02
   5.4181886e-02   3.1890661e-02
   5.4281886e-02   2.2779043e-02
   5.4381886e-02   2.7334852e-02
   5.4481886e-02   3.4168565e-02
   5.4581886e-02   2.2779043e-02
   5.4681886e-02   3.6446469e-02
   5.4781886e-02   3.1890661e-02
   5.4881886e-02   3.4168565e-02
   5.4981886e-02   1.3667426e-02
   5.5081886e-02   2.0501139e-02
   5.5181886e-02   1.5945330e-02
   5.5281886e-02   2.2779043e-02
   5.5381886e-02   1.1389522e-02
   5.5481886e-02   2.2779043e-02
   5.5581886e-02   9.1116173e-03
   5.5681886e-02   9.1116173e-03
   5.5781886e-02   9.1116173e-03
   5.5881886e-02   4.5558087e-03
   5.5981886e-02   1.5945330e-02
   5.6081886e-02   1.1389522e-02
   5.6181886e-02   1.3667426e-02
   5.6281886e-02   9.1116173e-03
   5.6381886e-02   1.1389522e-02
   5.6481886e-02   2.2779043e-03
   5.6581886e-02   1.3667426e-02
   5.6681886e-02   9.1116173e-03
   5.6781886e-02   2.2779043e-03
   5.6881886e-02   1.3667426e-02
   5.6981886e-02   6.8337130e-03
   5.7081886e-02   1.1389522e-02
   5.7181886e-02   4.5558087e-03
   5.7281886e-02   6.8337130e-03
   5.7381886e-02   6.8337130e-03
   5.7481886e-02   6.8337130e-03
   5.7581886e-02   9.1116173e-03
   5.7681886e-02   6.8337130e-03
   5.7781886e-02   6.8337130e-03
   5.7881886e-02   0.0000000e+00
   5.7981886e-02   9.1116173e-03
   5.8081886e-02   2.2779043e-03
   5.8181886e-02   0.0000000e+00
   5.8281886e-02   6.8337130e-03
   5.8381886e-02   4.5558087e-03
   5.8481886e-02   0.0000000e+00
   5.8581886e-02   0.0000000e+00
   5.8681886e-02   0.0000000e+00
   5.8781886e-02   4.5558087e-03
   5.8881886e-02   4.5558087e-03
   5.8981886e-02   4.5558087e-03
   5.9081886e-02   6.8337130e-03
   5.9181886e-02   0.0000000e+00
   5.9281886e-02   2.2779043e-03
   5.9381886e-02   2.2779043e-03
   5.9481886e-02   6.8337130e-03
   5.9581886e-02   9.1116173e-03
   5.9681886e-02   0.0000000e+00
   5.9781886e-02   2.2779043e-03
   5.9881886e-02   2.2779043e-03
   5.9981886e-02   0.0000000e+00
   6.0081886e-02   0.0000000e+00
   6.0181886e-02   0.0000000e+00
   6.0281886e-02   0.0000000e+00
   6.0381886e-02   4.5558087e-03
   6.0481886e-02   4.5558087e-03
   6.0581886e-02   2.2779043e-03
   6.0681886e-02   2.2779043e-03
   6.0781886e-02   0.0000000e+00
   6.0881886e-02   0.0000000e+00
   6.0981886e-02   2.2779043e-03
   6.1081886e-02   0.0000000e+00
   6.1181886e-02   2.2779043e-03
   6.1281886e-02   4.5558087e-03
   6.1381886e-02   2.2779043e-03
   6.1481886e-02   0.0000000e+00
   6.1581886e-02   0.0000000e+00
   6.1681886e-02   0.0000000e+00
   6.1781886e-02   2.2779043e-03
   6.1881886e-02   0.0000000e+00
   6.1981886e-02   0.0000000e+00
   6.2081886e-02   2.2779043e-03
   6.2181886e-02   0.0000000e+00
   6.2281886e-02   2.2779043e-03
   6.2381886e-02   2.2779043e-03
   6.2481886e-02   0.0000000e+00
   6.2581886e-02   2.2779043e-03
   6.2681886e-02   0.0000000e+00
   6.2781886e-02   2.2779043e-03
   6.2881886e-02   0.0000000e+00
   6.2981886e-02   2.2779043e-03
   6.3081886e-02   4.5558087e-03
   6.3181886e-02   0.0000000e+00
   6.3281886e-02   0.0000000e+00
   6.3381886e-02   0.0000000e+00
   6.3481886e-02   0.0000000e+00
   6.3581886e-02   0.0000000e+00
   6.3681886e-02   0.0000000e+00
   6.3781886e-02   0.0000000e+00
   6.3881886e-02   0.0000000e+00
   6.3981886e-02   0.0000000e+00
   6.4081886e-02   0.0000000e+00
   6.4181886e-02   2.2779043e-03
   6.4281886e-02   2.2779043e-03
   6.4381886e-02   4.5558087e-03
   6.4481886e-02   0.0000000e+00
   6.4581886e-02   2.2779043e-03
   6.4681886e-02   2.2779043e-03
   6.4781886e-02   0.0000000e+00
   6.4881886e-02   0.0000000e+00
   6.4981886e-02   2.2779043e-03
   6.5081886e-02   0.0000000e+00
   6.5181886e-02   2.2779043e-03
   6.5281886e-02   0.0000000e+00
   6.5381886e-02   0.0000000e+00
   6.5481886e-02   0.0000000e+00
   6.5581886e-02   0.0000000e+00
   6.5681886e-02   2.2779043e-03
   6.5781886e-02   0.0000000e+00
   6.5881886e-02   0.0000000e+00
   6.5981886e-02   2.2779043e-03
   6.6081886e-02   0.0000000e+00
   6.6181886e-02   0.0000000e+00
   6.6281886e-02   0.0000000e+00
   6.6381886e-02   0.0000000e+00
   6.6481886e-02   0.0000000e+00
   6.6581886e-02   0.0000000e+00
   6.6681886e-02   4.5558087e-03
   6.6781886e-02   0.0000000e+00
   6.6881886e-02   0.0000000e+00
   6.6981886e-02   0.0000000e+00
   6.7081886e-02   0.0000000e+00
   6.7181886e-02   0.0000000e+00
   6.7281886e-02   0.0000000e+00
   6.7381886e-02   0.0000000e+00
   6.7481886e-02   0.0000000e+00
   6.7581886e-02   0.0000000e+00
   6.7681886e-02   0.0000000e+00
   6.7781886e-02   0.0000000e+00
   6.7881886e-02   0.0000000e+00
   6.7981886e-02   0.0000000e+00
   6.8081886e-02   2.2779043e-03
   6.8181886e-02   0.0000000e+00
   6.8281886e-02   2.2779043e-03
   6.8381886e-02   0.0000000e+00
   6.8481886e-02   0.0000000e+00
   6.8581886e-02   0.0000000e+00
   6.8681886e-02   0.0000000e+00
   6.8781886e-02   0.0000000e+00
   6.8881886e-02   0.0000000e+00
   6.8981886e-02   2.2779043e-03
   6.9081886e-02   2.2779043e-03
   6.9181886e-02   0.0000000e+00
   6.9281886e-02   0.0000000e+00
   6.9381886e-02   0.0000000e+00
   6.9481886e-02   0.0000000e+00
   6.9581886e-02   0.0000000e+00
   6.9681886e-02   0.0000000e+00
   6.9781886e-02   0.0000000e+00
   6.9881886e-02   0.0000000e+00
   6.9981886e-02   2.2779043e-03
   7.0081886e-02   0.0000000e+00
   7.0181886e-02   0.0000000e+00
   7.0281886e-02   0.0000000e+00
   7.0381886e-02   0.0000000e+00
   7.0481886e-02   0.0000000e+00
   7.0581886e-02   0.0000000e+00
   7.0681886e-02   2.2779043e-03
   7.0781886e-02   0.0000000e+00
   7.0881886e-02   0.0000000e+00
   7.0981886e-02   0.0000000e+00
   7.1081886e-02   0.0000000e+00
   7.1181886e-02   0.0000000e+00
   7.1281886e-02   0.0000000e+00
   7.1381886e-02   0.0000000e+00
   7.1481886e-02   0.0000000e+00
   7.1581886e-02   0.0000000e+00
   7.1681886e-02   2.2779043e-03
   7.1781886e-02   0.0000000e+00
   7.1881886e-02   0.0000000e+00
   7.1981886e-02   0.0000000e+00
   7.2081886e-02   0.0000000e+00
   7.2181886e-02   0.0000000e+00
   7.2281886e-02   0.0000000e+00
   7.2381886e-02   0.0000000e+00
   7.2481886e-02   0.0000000e+00
   7.2581886e-02   0.0000000e+00
   7.2681886e-02   4.5558087e-03
   7.2781886e-02   0.0000000e+00
   7.2881886e-02   0.0000000e+00
   7.2981886e-02   0.0000000e+00
   7.3081886e-02   0.0000000e+00
   7.3181886e-02   0.0000000e+00
   7.3281886e-02   0.0000000e+00
   7.3381886e-02   0.0000000e+00
   7.3481886e-02   0.0000000e+00
   7.3581886e-02   0.0000000e+00
   7.3681886e-02   0.0000000e+00
   7.3781886e-02   0.0000000e+00
   7.3881886e-02   0.0000000e+00
   7.3981886e-02   0.0000000e+00
   7.4081886e-02   0.0000000e+00
   7.4181886e-02   0.0000000e+00
   7.4281886e-02   0.0000000e+00
   7.4381886e-02   0.0000000e+00
   7.4481886e-02   0.0000000e+00
   7.4581886e-02   0.0000000e+00
   7.4681886e-02   0.0000000e+00
